id,created_at,username,uri,api,unique_resource_id
125,2022-04-24 15:21:02.592838,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
126,2022-04-24 15:22:02.913367,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
127,2022-04-24 15:23:03.141259,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
128,2022-04-24 15:24:02.429561,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
129,2022-04-24 15:25:02.678243,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
130,2022-04-24 15:26:03.030161,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
131,2022-04-24 15:27:03.318089,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
132,2022-04-24 15:28:02.581793,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
133,2022-04-24 15:29:02.836774,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
134,2022-04-24 15:30:03.063861,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
135,2022-04-24 15:31:03.185738,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
136,2022-04-24 15:32:02.425762,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
137,2022-04-24 15:33:02.912234,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
138,2022-04-24 15:34:03.140089,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
139,2022-04-24 15:35:02.378374,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
140,2022-04-24 15:36:03.039552,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
141,2022-04-24 15:37:03.329899,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
142,2022-04-24 15:38:12.676624,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
143,2022-04-24 15:39:02.936419,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
144,2022-04-24 15:40:03.203644,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
145,2022-04-24 15:41:02.858830,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
146,2022-04-24 15:42:03.084961,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
147,2022-04-24 15:43:03.483568,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
148,2022-04-24 15:44:02.862474,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
149,2022-04-24 15:45:03.121837,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
150,2022-04-24 15:46:02.996299,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
151,2022-04-24 15:46:39.956675,someonenew,/api/mark_resource_visited/360,POSTED RESOURCE,Resource|360
152,2022-04-24 15:47:03.282009,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
153,2022-04-24 15:48:02.555612,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
154,2022-04-24 15:49:02.796846,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
155,2022-04-24 15:50:03.164365,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
156,2022-04-24 15:51:02.485731,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
157,2022-04-24 15:52:02.921525,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
158,2022-04-24 15:53:03.137784,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
159,2022-04-24 15:54:02.392477,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
160,2022-04-24 15:55:02.631456,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
161,2022-04-24 15:56:03.234981,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
162,2022-04-24 15:57:02.666059,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
163,2022-04-24 15:58:02.956635,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
164,2022-04-24 15:59:03.267533,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
165,2022-04-24 16:00:02.569694,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
166,2022-04-24 16:01:03.071253,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
167,2022-04-24 16:02:02.363528,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
168,2022-04-24 16:03:02.609028,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
169,2022-04-24 16:04:02.838496,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
170,2022-04-24 16:05:03.118540,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
171,2022-04-24 16:06:02.339254,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
172,2022-04-24 16:07:02.670687,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
173,2022-04-24 16:08:02.920532,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
174,2022-04-24 16:09:03.176318,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
175,2022-04-24 16:09:58.105698,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
176,2022-04-24 16:10:02.438792,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
177,2022-04-24 16:11:02.710290,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
178,2022-04-24 16:12:02.959466,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
179,2022-04-24 16:13:03.218499,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
180,2022-04-24 16:14:02.491659,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
181,2022-04-24 16:14:03.976328,someonenew,/api/mark_resource_visited/361,POSTED RESOURCE,Resource|361
182,2022-04-24 16:15:02.776053,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
183,2022-04-24 16:15:32.003324,akshit,/task-page/2/9/1,ACCESSED TASK_PAGE,TaskMap|219
184,2022-04-24 16:16:02.813777,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
185,2022-04-24 16:17:03.163921,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
186,2022-04-24 16:18:02.424472,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
187,2022-04-24 16:19:02.828918,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
188,2022-04-24 16:20:03.087766,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
189,2022-04-24 16:21:02.587700,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
190,2022-04-24 16:22:02.857827,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
191,2022-04-24 16:23:03.114383,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
192,2022-04-24 16:24:02.344632,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
193,2022-04-24 16:25:02.643891,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
194,2022-04-24 16:26:03.032479,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
195,2022-04-24 16:27:03.268546,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
196,2022-04-24 16:28:02.520369,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
197,2022-04-24 16:29:02.829244,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
198,2022-04-24 16:30:03.105438,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
199,2022-04-24 16:31:03.040429,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
200,2022-04-24 16:32:02.351600,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
201,2022-04-24 16:33:02.602637,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
202,2022-04-24 16:33:04.644615,someonenew,/api/mark_resource_visited/362,POSTED RESOURCE,Resource|362
203,2022-04-24 16:34:02.925868,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
204,2022-04-24 16:35:03.158235,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
205,2022-04-24 16:36:02.444574,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
206,2022-04-24 16:36:29.723397,akshit,/,ACCESSED DASHBOARD,NONE
207,2022-04-24 16:37:02.709276,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
208,2022-04-24 16:38:03.014829,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
209,2022-04-24 16:39:03.346032,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
210,2022-04-24 16:40:02.653471,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
211,2022-04-24 16:41:02.609090,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
212,2022-04-24 16:42:02.986744,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
213,2022-04-24 16:43:03.288785,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
214,2022-04-24 16:43:11.909294,anonymous_user,/login?next=/,POSTED_ON LOGIN_PAGE,NONE
215,2022-04-24 16:43:12.179142,explorin_vedant11,/,ACCESSED DASHBOARD,NONE
216,2022-04-24 16:44:02.772197,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
217,2022-04-24 16:44:04.745607,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
218,2022-04-24 16:44:06.901801,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
219,2022-04-24 16:44:49.469113,someonenew,/,ACCESSED DASHBOARD,NONE
220,2022-04-24 16:45:03.038802,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
221,2022-04-24 16:45:05.194233,someonenew,/situation/14/1/1,ACCESSED SITUATION,TaskMap|182
222,2022-04-24 16:45:05.623641,someonenew,/task-page/14/1/1,ACCESSED TASK_PAGE,TaskMap|182
223,2022-04-24 16:46:02.670513,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
224,2022-04-24 16:47:03.090112,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
225,2022-04-24 16:48:02.364238,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
226,2022-04-24 16:49:02.648584,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
227,2022-04-24 16:50:02.889117,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
228,2022-04-24 16:51:02.893145,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
229,2022-04-24 16:52:03.134759,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
230,2022-04-24 16:53:02.391586,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
231,2022-04-24 16:54:02.645868,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
232,2022-04-24 16:55:02.890460,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
233,2022-04-24 16:56:03.338959,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
234,2022-04-24 16:56:33.043885,someonenew,/,ACCESSED DASHBOARD,NONE
235,2022-04-24 16:57:02.579058,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
236,2022-04-24 16:57:10.205419,someonenew,/situation/14/1/1,ACCESSED SITUATION,TaskMap|182
237,2022-04-24 16:57:10.408610,someonenew,/task-page/14/1/1,ACCESSED TASK_PAGE,TaskMap|182
238,2022-04-24 16:58:02.853152,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
239,2022-04-24 16:59:03.071700,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
240,2022-04-24 17:00:02.480253,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
241,2022-04-24 17:01:02.561481,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
242,2022-04-24 17:02:02.816394,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
243,2022-04-24 17:02:24.616385,someonenew,/api/feedback/182,POSTED FEEDBACK_FOR_GOAL,TaskMap|182
244,2022-04-24 17:03:03.049384,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
245,2022-04-24 17:03:17.051510,someonenew,/api/feedback/182,POSTED FEEDBACK_FOR_GOAL,TaskMap|182
246,2022-04-24 17:03:25.449135,someonenew,/task-page/14/1/1,ACCESSED TASK_PAGE,TaskMap|182
247,2022-04-24 17:03:28.955495,someonenew,/task-page/14/1/2,ACCESSED TASK_PAGE,TaskMap|191
248,2022-04-24 17:04:03.293917,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
249,2022-04-24 17:05:02.609862,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
250,2022-04-24 17:06:03.311861,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
251,2022-04-24 17:06:11.931391,someonenew,/api/feedback/191,POSTED FEEDBACK_FOR_GOAL,TaskMap|191
252,2022-04-24 17:06:17.443588,someonenew,/api/feedback/191,POSTED FEEDBACK_FOR_GOAL,TaskMap|191
253,2022-04-24 17:06:29.003690,someonenew,/api/feedback/191,POSTED FEEDBACK_FOR_GOAL,TaskMap|191
254,2022-04-24 17:06:46.186927,someonenew,/task-page/14/1/2,ACCESSED TASK_PAGE,TaskMap|191
255,2022-04-24 17:06:53.710621,someonenew,/task-page/14/1/3,ACCESSED TASK_PAGE,TaskMap|193
256,2022-04-24 17:07:02.564960,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
257,2022-04-24 17:08:03.061327,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
258,2022-04-24 17:09:02.317519,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
259,2022-04-24 17:09:11.982877,someonenew,/,ACCESSED DASHBOARD,NONE
260,2022-04-24 17:09:20.234590,someonenew,/situation/14/1/3,ACCESSED SITUATION,TaskMap|193
261,2022-04-24 17:09:20.420695,someonenew,/task-page/14/1/3,ACCESSED TASK_PAGE,TaskMap|193
262,2022-04-24 17:09:30.780976,someonenew,/api/feedback/193,POSTED FEEDBACK_FOR_GOAL,TaskMap|193
263,2022-04-24 17:09:30.931842,someonenew,/,ACCESSED DASHBOARD,NONE
264,2022-04-24 17:10:02.616713,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
265,2022-04-24 17:11:02.660775,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
266,2022-04-24 17:12:02.951449,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
267,2022-04-24 17:13:03.236404,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
268,2022-04-24 17:14:02.515343,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
269,2022-04-24 17:14:23.288442,someonenew,/situation/14/2/1,ACCESSED SITUATION,TaskMap|183
270,2022-04-24 17:14:23.619110,someonenew,/task-page/14/2/1,ACCESSED TASK_PAGE,TaskMap|183
271,2022-04-24 17:15:02.799730,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
272,2022-04-24 17:16:02.485521,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
273,2022-04-24 17:17:02.731289,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
274,2022-04-24 17:18:03.330055,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
275,2022-04-24 17:19:02.616823,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
276,2022-04-24 17:20:02.869335,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
277,2022-04-24 17:21:02.534089,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
278,2022-04-24 17:22:02.994654,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
279,2022-04-24 17:23:03.243807,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
280,2022-04-24 17:24:02.501697,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
281,2022-04-24 17:25:02.854694,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
282,2022-04-24 17:26:03.162420,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
283,2022-04-24 17:27:02.403823,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
284,2022-04-24 17:28:02.650235,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
285,2022-04-24 17:28:31.136812,keshavbidawatka12_63,/,ACCESSED DASHBOARD,NONE
286,2022-04-24 17:29:02.976844,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
287,2022-04-24 17:29:39.551773,keshavbidawatka12_63,/situation/10/2/1,ACCESSED SITUATION,TaskMap|142
288,2022-04-24 17:29:39.757436,keshavbidawatka12_63,/task-page/10/2/1,ACCESSED TASK_PAGE,TaskMap|142
289,2022-04-24 17:29:46.424907,keshavbidawatka12_63,/situation/10/2/2,ACCESSED SITUATION,TaskMap|143
290,2022-04-24 17:29:47.134480,keshavbidawatka12_63,/task-page/10/2/2,ACCESSED TASK_PAGE,TaskMap|143
291,2022-04-24 17:29:55.736177,keshavbidawatka12_63,/situation/10/2/3,ACCESSED SITUATION,TaskMap|144
292,2022-04-24 17:29:56.037685,keshavbidawatka12_63,/task-page/10/2/3,ACCESSED TASK_PAGE,TaskMap|144
293,2022-04-24 17:30:03.388253,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
294,2022-04-24 17:31:03.009601,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
295,2022-04-24 17:32:03.273943,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
296,2022-04-24 17:33:02.725348,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
297,2022-04-24 17:34:02.963228,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
298,2022-04-24 17:35:03.191939,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
299,2022-04-24 17:35:36.552300,keshavbidawatka12_63,/situation/10/2/1,ACCESSED SITUATION,TaskMap|142
300,2022-04-24 17:35:37.125463,keshavbidawatka12_63,/task-page/10/2/1,ACCESSED TASK_PAGE,TaskMap|142
301,2022-04-24 17:35:37.477385,someonenew,/,ACCESSED DASHBOARD,NONE
302,2022-04-24 17:36:02.506685,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
303,2022-04-24 17:36:19.514715,keshavbidawatka12_63,/,ACCESSED DASHBOARD,NONE
304,2022-04-24 17:36:32.350588,keshavbidawatka12_63,/situation/14/5/12,ACCESSED SITUATION,TaskMap|217
305,2022-04-24 17:36:32.920149,keshavbidawatka12_63,/task-page/14/5/12,ACCESSED TASK_PAGE,TaskMap|217
306,2022-04-24 17:37:02.800414,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
307,2022-04-24 17:38:03.078883,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
308,2022-04-24 17:39:03.338786,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
309,2022-04-24 17:40:02.602367,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
310,2022-04-24 17:41:02.678906,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
311,2022-04-24 17:42:02.953450,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
312,2022-04-24 17:42:50.155124,keshavbidawatka12_63,/,ACCESSED DASHBOARD,NONE
313,2022-04-24 17:43:03.435762,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
314,2022-04-24 17:44:02.684735,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
315,2022-04-24 17:45:02.925855,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
316,2022-04-24 17:46:02.476846,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
317,2022-04-24 17:47:02.835104,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
318,2022-04-24 17:48:03.144289,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
319,2022-04-24 17:49:02.597704,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
320,2022-04-24 17:50:02.890448,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
321,2022-04-24 17:51:02.642480,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
322,2022-04-24 17:52:02.908384,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
323,2022-04-24 17:53:03.118176,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
324,2022-04-24 17:54:02.360024,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
325,2022-04-24 17:55:02.630011,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
326,2022-04-24 17:56:02.340852,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
327,2022-04-24 17:57:02.569540,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
328,2022-04-24 17:58:02.915268,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
329,2022-04-24 17:59:03.179955,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
330,2022-04-24 18:00:02.441100,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
331,2022-04-24 18:01:02.704093,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
332,2022-04-24 18:02:02.966733,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
333,2022-04-24 18:03:03.264786,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
334,2022-04-24 18:04:02.486875,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
335,2022-04-24 18:05:02.731584,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
336,2022-04-24 18:06:02.987452,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
337,2022-04-24 18:07:03.272644,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
338,2022-04-24 18:08:02.529883,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
339,2022-04-24 18:09:02.781862,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
340,2022-04-24 18:10:03.051833,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
341,2022-04-24 18:11:02.800933,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
342,2022-04-24 18:12:03.092189,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
343,2022-04-24 18:13:02.335466,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
344,2022-04-24 18:14:02.576300,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
345,2022-04-24 18:15:02.853323,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
346,2022-04-24 18:15:30.899277,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
347,2022-04-24 18:16:02.707374,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
348,2022-04-24 18:17:02.954167,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
349,2022-04-24 18:18:03.229855,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
350,2022-04-24 18:19:02.870521,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
351,2022-04-24 18:20:03.206447,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
352,2022-04-24 18:21:03.042649,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
353,2022-04-24 18:22:03.290194,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
354,2022-04-24 18:23:02.527183,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
355,2022-04-24 18:24:02.766198,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
356,2022-04-24 18:25:03.037591,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
357,2022-04-24 18:26:02.401772,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
358,2022-04-24 18:27:02.660990,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
359,2022-04-24 18:28:02.918492,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
360,2022-04-24 18:28:57.409700,someonenew,/,ACCESSED DASHBOARD,NONE
361,2022-04-24 18:29:03.174352,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
362,2022-04-24 18:29:07.938469,someonenew,/situation/14/2/1,ACCESSED SITUATION,TaskMap|183
363,2022-04-24 18:29:08.106393,someonenew,/task-page/14/2/1,ACCESSED TASK_PAGE,TaskMap|183
364,2022-04-24 18:30:12.454610,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
365,2022-04-24 18:31:03.080036,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
366,2022-04-24 18:32:02.342381,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
367,2022-04-24 18:33:02.630717,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
368,2022-04-24 18:34:02.896586,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
369,2022-04-24 18:35:03.128293,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
370,2022-04-24 18:36:02.397876,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
371,2022-04-24 18:37:02.744601,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
372,2022-04-24 18:37:47.643824,someonenew,/api/feedback/182,POSTED FEEDBACK_FOR_GOAL,TaskMap|182
373,2022-04-24 18:38:01.154555,someonenew,/api/feedback/182,POSTED FEEDBACK_FOR_GOAL,TaskMap|182
374,2022-04-24 18:38:02.974248,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
375,2022-04-24 18:38:08.334518,someonenew,/task-page/14/1/1,ACCESSED TASK_PAGE,TaskMap|182
376,2022-04-24 18:38:13.380174,someonenew,/situation/14/1/2,ACCESSED SITUATION,TaskMap|191
377,2022-04-24 18:38:13.577802,someonenew,/task-page/14/1/2,ACCESSED TASK_PAGE,TaskMap|191
378,2022-04-24 18:39:03.238047,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
379,2022-04-24 18:40:02.483235,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
380,2022-04-24 18:41:02.514909,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
381,2022-04-24 18:41:31.737122,someonenew,/api/question-input,POSTED ONBOARDING_QUESTION,Action|112
382,2022-04-24 18:41:43.421737,someonenew,/api/feedback/183,POSTED FEEDBACK_FOR_GOAL,TaskMap|183
383,2022-04-24 18:41:53.378674,someonenew,/api/feedback/183,POSTED FEEDBACK_FOR_GOAL,TaskMap|183
384,2022-04-24 18:41:56.050533,someonenew,/task-page/14/2/1,ACCESSED TASK_PAGE,TaskMap|183
385,2022-04-24 18:42:02.567979,someonenew,/situation/14/2/2,ACCESSED SITUATION,TaskMap|199
